Unit,Date,Hour Ending,MWH
WEBBER_S_WSP1,20190126,500,0
WEBBER_S_WSP1,20190126,600,0
WEBBER_S_WSP1,20190126,700,0
WEBBER_S_WSP1,20190126,800,0.342325
WEBBER_S_WSP1,20190126,900,4.780475
WEBBER_S_WSP1,20190126,1000,21.316075
WEBBER_S_WSP1,20190126,1100,18.52685
WEBBER_S_WSP1,20190126,1200,15.2616
WEBBER_S_WSP1,20190126,1300,14.413675
WEBBER_S_WSP1,20190126,1400,10.42215
WEBBER_S_WSP1,20190126,1500,18.8635
WEBBER_S_WSP1,20190126,1600,15.823525
WEBBER_S_WSP1,20190126,1700,1.313825
WEBBER_S_WSP1,20190126,1800,0.24995
WEBBER_S_WSP1,20190126,1900,0
WEBBER_S_WSP1,20190126,2000,0
WEBBER_S_WSP1,20190126,2100,0
WEBBER_S_WSP1,20190126,2200,0
WEBBER_S_WSP1,20190126,2300,0
WEBBER_S_WSP1,20190126,2400,0
WEBBER_S_WSP1,20190127,100,0
WEBBER_S_WSP1,20190127,200,0
WEBBER_S_WSP1,20190127,300,0
WEBBER_S_WSP1,20190127,400,0
WEBBER_S_WSP1,20190127,500,0
WEBBER_S_WSP1,20190127,600,0
WEBBER_S_WSP1,20190127,700,0
WEBBER_S_WSP1,20190127,800,0.6056
WEBBER_S_WSP1,20190127,900,8.010325
WEBBER_S_WSP1,20190127,1000,15.07145
WEBBER_S_WSP1,20190127,1100,20.657075
WEBBER_S_WSP1,20190127,1200,22.0276
WEBBER_S_WSP1,20190127,1300,21.28685
WEBBER_S_WSP1,20190127,1400,22.01665
WEBBER_S_WSP1,20190127,1500,15.30545
WEBBER_S_WSP1,20190127,1600,22.02085
WEBBER_S_WSP1,20190127,1700,19.096025
WEBBER_S_WSP1,20190127,1800,4.805575
WEBBER_S_WSP1,20190127,1900,0.00025
WEBBER_S_WSP1,20190127,2000,0
WEBBER_S_WSP1,20190127,2100,0
WEBBER_S_WSP1,20190127,2200,0
WEBBER_S_WSP1,20190127,2300,0
WEBBER_S_WSP1,20190127,2400,0
WEBBER_S_WSP1,20190128,100,0
WEBBER_S_WSP1,20190128,200,0
WEBBER_S_WSP1,20190128,300,0
WEBBER_S_WSP1,20190128,400,0
WEBBER_S_WSP1,20190128,500,0
WEBBER_S_WSP1,20190128,600,0
WEBBER_S_WSP1,20190128,700,0
WEBBER_S_WSP1,20190128,800,0.575525
WEBBER_S_WSP1,20190128,900,12.125325
WEBBER_S_WSP1,20190128,1000,22.78385
WEBBER_S_WSP1,20190128,1100,24.249825
WEBBER_S_WSP1,20190128,1200,21.16645
WEBBER_S_WSP1,20190128,1300,22.396475
WEBBER_S_WSP1,20190128,1400,20.00955
WEBBER_S_WSP1,20190128,1500,22.430625
WEBBER_S_WSP1,20190128,1600,22.1042
WEBBER_S_WSP1,20190128,1700,16.625
WEBBER_S_WSP1,20190128,1800,3.8429
WEBBER_S_WSP1,20190128,1900,0
WEBBER_S_WSP1,20190128,2000,0
WEBBER_S_WSP1,20190128,2100,0
WEBBER_S_WSP1,20190128,2200,0
WEBBER_S_WSP1,20190128,2300,0
WEBBER_S_WSP1,20190128,2400,0
WEBBER_S_WSP1,20190129,100,0
WEBBER_S_WSP1,20190129,200,0
WEBBER_S_WSP1,20190129,300,0
WEBBER_S_WSP1,20190129,400,0
WEBBER_S_WSP1,20190129,500,0
WEBBER_S_WSP1,20190129,600,0
WEBBER_S_WSP1,20190129,700,0
WEBBER_S_WSP1,20190129,800,1.1082
WEBBER_S_WSP1,20190129,900,16.010825
WEBBER_S_WSP1,20190129,1000,25.74215
WEBBER_S_WSP1,20190129,1100,23.685125
WEBBER_S_WSP1,20190129,1200,24.901825
WEBBER_S_WSP1,20190129,1300,23.9942
WEBBER_S_WSP1,20190129,1400,24.2559
WEBBER_S_WSP1,20190129,1500,23.6607
WEBBER_S_WSP1,20190129,1600,16.47835
WEBBER_S_WSP1,20190129,1700,6.2929
WEBBER_S_WSP1,20190129,1800,1.2175
WEBBER_S_WSP1,20190129,1900,0
WEBBER_S_WSP1,20190129,2000,0
WEBBER_S_WSP1,20190129,2100,0
WEBBER_S_WSP1,20190129,2200,0
WEBBER_S_WSP1,20190129,2300,0
WEBBER_S_WSP1,20190129,2400,0
WEBBER_S_WSP1,20190130,100,0
WEBBER_S_WSP1,20190130,200,0
WEBBER_S_WSP1,20190130,300,0
WEBBER_S_WSP1,20190130,400,0
WEBBER_S_WSP1,20190130,500,0
WEBBER_S_WSP1,20190130,600,0
WEBBER_S_WSP1,20190130,700,0
WEBBER_S_WSP1,20190130,800,0.20245
WEBBER_S_WSP1,20190130,900,2.76915
WEBBER_S_WSP1,20190130,1000,12.9464
WEBBER_S_WSP1,20190130,1100,12.2906
WEBBER_S_WSP1,20190130,1200,19.55715
WEBBER_S_WSP1,20190130,1300,14.21675
WEBBER_S_WSP1,20190130,1400,16.77165
WEBBER_S_WSP1,20190130,1500,9.285475
WEBBER_S_WSP1,20190130,1600,5.771875
WEBBER_S_WSP1,20190130,1700,2.642325
WEBBER_S_WSP1,20190130,1800,1.0714
WEBBER_S_WSP1,20190130,1900,0
WEBBER_S_WSP1,20190130,2000,0
WEBBER_S_WSP1,20190130,2100,0
WEBBER_S_WSP1,20190130,2200,0
WEBBER_S_WSP1,20190130,2300,0
WEBBER_S_WSP1,20190130,2400,0
WEBBER_S_WSP1,20190131,100,0
WEBBER_S_WSP1,20190131,200,0
WEBBER_S_WSP1,20190131,300,0
WEBBER_S_WSP1,20190131,400,0
WEBBER_S_WSP1,20190131,500,0
WEBBER_S_WSP1,20190131,600,0
WEBBER_S_WSP1,20190131,700,0
WEBBER_S_WSP1,20190131,800,0.01755
WEBBER_S_WSP1,20190131,900,1.04655
WEBBER_S_WSP1,20190131,1000,2.51045
WEBBER_S_WSP1,20190131,1100,3.429175
WEBBER_S_WSP1,20190131,1200,5.113025
WEBBER_S_WSP1,20190131,1300,8.5225
WEBBER_S_WSP1,20190131,1400,6.618225
WEBBER_S_WSP1,20190131,1500,2.09405
WEBBER_S_WSP1,20190131,1600,0.884075
WEBBER_S_WSP1,20190131,1700,0.60625
WEBBER_S_WSP1,20190131,1800,0.6166
WEBBER_S_WSP1,20190131,1900,0
WEBBER_S_WSP1,20190131,2000,0
WEBBER_S_WSP1,20190131,2100,0
WEBBER_S_WSP1,20190131,2200,0
WEBBER_S_WSP1,20190131,2300,0
WEBBER_S_WSP1,20190131,2400,0
WEBBER_S_WSP1,20190201,100,0
WEBBER_S_WSP1,20190201,200,0
WEBBER_S_WSP1,20190201,300,0
WEBBER_S_WSP1,20190201,400,0
WEBBER_S_WSP1,20190201,500,0
WEBBER_S_WSP1,20190201,600,0
WEBBER_S_WSP1,20190201,700,0
WEBBER_S_WSP1,20190201,800,0.127375
WEBBER_S_WSP1,20190201,900,1.4125
WEBBER_S_WSP1,20190201,1000,4.488575
WEBBER_S_WSP1,20190201,1100,5.22515
WEBBER_S_WSP1,20190201,1200,6.98345
WEBBER_S_WSP1,20190201,1300,9.7263
WEBBER_S_WSP1,20190201,1400,9.182875
WEBBER_S_WSP1,20190201,1500,12.224025
WEBBER_S_WSP1,20190201,1600,5.69185
WEBBER_S_WSP1,20190201,1700,2.36025
WEBBER_S_WSP1,20190201,1800,0.580475
WEBBER_S_WSP1,20190201,1900,0
WEBBER_S_WSP1,20190201,2000,0
WEBBER_S_WSP1,20190201,2100,0
WEBBER_S_WSP1,20190201,2200,0
WEBBER_S_WSP1,20190201,2300,0
WEBBER_S_WSP1,20190201,2400,0
WEBBER_S_WSP1,20190202,100,0
WEBBER_S_WSP1,20190202,200,0
WEBBER_S_WSP1,20190202,300,0
WEBBER_S_WSP1,20190202,400,0
WEBBER_S_WSP1,20190202,500,0
WEBBER_S_WSP1,20190202,600,0
WEBBER_S_WSP1,20190202,700,0
WEBBER_S_WSP1,20190202,800,0.006975
WEBBER_S_WSP1,20190202,900,0.50625
WEBBER_S_WSP1,20190202,1000,1.49355
WEBBER_S_WSP1,20190202,1100,3.262375
WEBBER_S_WSP1,20190202,1200,3.87655
WEBBER_S_WSP1,20190202,1300,4.315275
WEBBER_S_WSP1,20190202,1400,5.199475
WEBBER_S_WSP1,20190202,1500,4.92065
WEBBER_S_WSP1,20190202,1600,1.932275
WEBBER_S_WSP1,20190202,1700,1.183875
WEBBER_S_WSP1,20190202,1800,0.30405
WEBBER_S_WSP1,20190202,1900,0
WEBBER_S_WSP1,20190202,2000,0
WEBBER_S_WSP1,20190202,2100,0
WEBBER_S_WSP1,20190202,2200,0
WEBBER_S_WSP1,20190202,2300,0
WEBBER_S_WSP1,20190202,2400,0
WEBBER_S_WSP1,20190203,100,0
WEBBER_S_WSP1,20190203,200,0
WEBBER_S_WSP1,20190203,300,0
WEBBER_S_WSP1,20190203,400,0
WEBBER_S_WSP1,20190203,500,0
WEBBER_S_WSP1,20190203,600,0
WEBBER_S_WSP1,20190203,700,0
WEBBER_S_WSP1,20190203,800,0.02815
WEBBER_S_WSP1,20190203,900,0.74125
WEBBER_S_WSP1,20190203,1000,2.1226
WEBBER_S_WSP1,20190203,1100,3.059325
WEBBER_S_WSP1,20190203,1200,4.034325
WEBBER_S_WSP1,20190203,1300,5.817825
WEBBER_S_WSP1,20190203,1400,14.041075
WEBBER_S_WSP1,20190203,1500,13.018675
WEBBER_S_WSP1,20190203,1600,11.03665
WEBBER_S_WSP1,20190203,1700,9.191675
WEBBER_S_WSP1,20190203,1800,1.650725
WEBBER_S_WSP1,20190203,1900,0.002
WEBBER_S_WSP1,20190203,2000,0
WEBBER_S_WSP1,20190203,2100,0
WEBBER_S_WSP1,20190203,2200,0
WEBBER_S_WSP1,20190203,2300,0
WEBBER_S_WSP1,20190203,2400,0
WEBBER_S_WSP1,20190204,100,0
WEBBER_S_WSP1,20190204,200,0
WEBBER_S_WSP1,20190204,300,0
WEBBER_S_WSP1,20190204,400,0
WEBBER_S_WSP1,20190204,500,0
WEBBER_S_WSP1,20190204,600,0
WEBBER_S_WSP1,20190204,700,0
WEBBER_S_WSP1,20190204,800,0.030575
WEBBER_S_WSP1,20190204,900,0.80575
WEBBER_S_WSP1,20190204,1000,2.87745
WEBBER_S_WSP1,20190204,1100,2.0662
WEBBER_S_WSP1,20190204,1200,4.6929
WEBBER_S_WSP1,20190204,1300,7.02175
WEBBER_S_WSP1,20190204,1400,9.0068
WEBBER_S_WSP1,20190204,1500,5.9215
WEBBER_S_WSP1,20190204,1600,7.519325
WEBBER_S_WSP1,20190204,1700,5.488275
WEBBER_S_WSP1,20190204,1800,1.0722
WEBBER_S_WSP1,20190204,1900,0.004275
WEBBER_S_WSP1,20190204,2000,0
WEBBER_S_WSP1,20190204,2100,0
WEBBER_S_WSP1,20190204,2200,0
WEBBER_S_WSP1,20190204,2300,0
WEBBER_S_WSP1,20190204,2400,0
WEBBER_S_WSP1,20190205,100,0
WEBBER_S_WSP1,20190205,200,0
WEBBER_S_WSP1,20190205,300,0
WEBBER_S_WSP1,20190205,400,0
WEBBER_S_WSP1,20190205,500,0
WEBBER_S_WSP1,20190205,600,0
WEBBER_S_WSP1,20190205,700,0
WEBBER_S_WSP1,20190205,800,0.03305
WEBBER_S_WSP1,20190205,900,0.874975
WEBBER_S_WSP1,20190205,1000,3.104725
WEBBER_S_WSP1,20190205,1100,6.39745
WEBBER_S_WSP1,20190205,1200,5.562275
WEBBER_S_WSP1,20190205,1300,7.854275
WEBBER_S_WSP1,20190205,1400,10.026875
WEBBER_S_WSP1,20190205,1500,9.096875
WEBBER_S_WSP1,20190205,1600,5.240425
WEBBER_S_WSP1,20190205,1700,5.887675
WEBBER_S_WSP1,20190205,1800,1.24615
WEBBER_S_WSP1,20190205,1900,0.001175
WEBBER_S_WSP1,20190205,2000,0
WEBBER_S_WSP1,20190205,2100,0
WEBBER_S_WSP1,20190205,2200,0
WEBBER_S_WSP1,20190205,2300,0
WEBBER_S_WSP1,20190205,2400,0
WEBBER_S_WSP1,20190206,100,0
WEBBER_S_WSP1,20190206,200,0
WEBBER_S_WSP1,20190206,300,0
WEBBER_S_WSP1,20190206,400,0
WEBBER_S_WSP1,20190206,500,0
WEBBER_S_WSP1,20190206,600,0
WEBBER_S_WSP1,20190206,700,0
WEBBER_S_WSP1,20190206,800,0.009325
WEBBER_S_WSP1,20190206,900,0.347675
WEBBER_S_WSP1,20190206,1000,1.451275
WEBBER_S_WSP1,20190206,1100,2.90335
WEBBER_S_WSP1,20190206,1200,3.196775
WEBBER_S_WSP1,20190206,1300,3.191
WEBBER_S_WSP1,20190206,1400,2.881775
WEBBER_S_WSP1,20190206,1500,4.181025
WEBBER_S_WSP1,20190206,1600,3.658225
WEBBER_S_WSP1,20190206,1700,3.507925
WEBBER_S_WSP1,20190206,1800,0.759425
WEBBER_S_WSP1,20190206,1900,0.000125
WEBBER_S_WSP1,20190206,2000,0
WEBBER_S_WSP1,20190206,2100,0
WEBBER_S_WSP1,20190206,2200,0
WEBBER_S_WSP1,20190206,2300,0
WEBBER_S_WSP1,20190206,2400,0
WEBBER_S_WSP1,20190207,100,0
WEBBER_S_WSP1,20190207,200,0
WEBBER_S_WSP1,20190207,300,0
WEBBER_S_WSP1,20190207,400,0
WEBBER_S_WSP1,20190207,500,0
WEBBER_S_WSP1,20190207,600,0
WEBBER_S_WSP1,20190207,700,0
WEBBER_S_WSP1,20190207,800,0.0264
WEBBER_S_WSP1,20190207,900,1.69935
WEBBER_S_WSP1,20190207,1000,2.166475
WEBBER_S_WSP1,20190207,1100,3.03345
WEBBER_S_WSP1,20190207,1200,3.067875
WEBBER_S_WSP1,20190207,1300,7.650575
WEBBER_S_WSP1,20190207,1400,5.625175
WEBBER_S_WSP1,20190207,1500,7.244875
WEBBER_S_WSP1,20190207,1600,4.59295
WEBBER_S_WSP1,20190207,1700,2.0346
WEBBER_S_WSP1,20190207,1800,1.157525
WEBBER_S_WSP1,20190207,1900,0.006
WEBBER_S_WSP1,20190207,2000,0
WEBBER_S_WSP1,20190207,2100,0
WEBBER_S_WSP1,20190207,2200,0
WEBBER_S_WSP1,20190207,2300,0
WEBBER_S_WSP1,20190207,2400,0
WEBBER_S_WSP1,20190208,100,0
WEBBER_S_WSP1,20190208,200,0
WEBBER_S_WSP1,20190208,300,0
WEBBER_S_WSP1,20190208,400,0
WEBBER_S_WSP1,20190208,500,0
WEBBER_S_WSP1,20190208,600,0
WEBBER_S_WSP1,20190208,700,0
WEBBER_S_WSP1,20190208,800,0.125375
WEBBER_S_WSP1,20190208,900,1.706775
WEBBER_S_WSP1,20190208,1000,2.1213
WEBBER_S_WSP1,20190208,1100,2.740625
WEBBER_S_WSP1,20190208,1200,4.258475
WEBBER_S_WSP1,20190208,1300,6.996625
WEBBER_S_WSP1,20190208,1400,6.3505
WEBBER_S_WSP1,20190208,1500,5.425675
WEBBER_S_WSP1,20190208,1600,2.22575
WEBBER_S_WSP1,20190208,1700,1.17235
WEBBER_S_WSP1,20190208,1800,0.30655
WEBBER_S_WSP1,20190208,1900,0
WEBBER_S_WSP1,20190208,2000,0
WEBBER_S_WSP1,20190208,2100,0
WEBBER_S_WSP1,20190208,2200,0
WEBBER_S_WSP1,20190208,2300,0
WEBBER_S_WSP1,20190208,2400,0
WEBBER_S_WSP1,20190209,100,0
WEBBER_S_WSP1,20190209,200,0
WEBBER_S_WSP1,20190209,300,0
WEBBER_S_WSP1,20190209,400,0
WEBBER_S_WSP1,20190209,500,0
WEBBER_S_WSP1,20190209,600,0
WEBBER_S_WSP1,20190209,700,0
WEBBER_S_WSP1,20190209,800,0.016825
WEBBER_S_WSP1,20190209,900,0.748325
WEBBER_S_WSP1,20190209,1000,1.726075
WEBBER_S_WSP1,20190209,1100,1.106175
WEBBER_S_WSP1,20190209,1200,3.43875
WEBBER_S_WSP1,20190209,1300,3.571375
WEBBER_S_WSP1,20190209,1400,5.451125
WEBBER_S_WSP1,20190209,1500,2.6481
WEBBER_S_WSP1,20190209,1600,2.40075
WEBBER_S_WSP1,20190209,1700,2.4635
WEBBER_S_WSP1,20190209,1800,0.18345
WEBBER_S_WSP1,20190209,1900,0
WEBBER_S_WSP1,20190209,2000,0
WEBBER_S_WSP1,20190209,2100,0
WEBBER_S_WSP1,20190209,2200,0
WEBBER_S_WSP1,20190209,2300,0
WEBBER_S_WSP1,20190209,2400,0
WEBBER_S_WSP1,20190210,100,0
WEBBER_S_WSP1,20190210,200,0
WEBBER_S_WSP1,20190210,300,0
WEBBER_S_WSP1,20190210,400,0
WEBBER_S_WSP1,20190210,500,0
WEBBER_S_WSP1,20190210,600,0
WEBBER_S_WSP1,20190210,700,0
WEBBER_S_WSP1,20190210,800,0.363575
WEBBER_S_WSP1,20190210,900,1.5312
WEBBER_S_WSP1,20190210,1000,1.4058
WEBBER_S_WSP1,20190210,1100,2.16085
WEBBER_S_WSP1,20190210,1200,4.48735
WEBBER_S_WSP1,20190210,1300,4.92105
WEBBER_S_WSP1,20190210,1400,2.6653
WEBBER_S_WSP1,20190210,1500,2.9257
WEBBER_S_WSP1,20190210,1600,2.6343
WEBBER_S_WSP1,20190210,1700,1.250425
WEBBER_S_WSP1,20190210,1800,0.2056
WEBBER_S_WSP1,20190210,1900,0.00135
WEBBER_S_WSP1,20190210,2000,0
WEBBER_S_WSP1,20190210,2100,0
WEBBER_S_WSP1,20190210,2200,0
WEBBER_S_WSP1,20190210,2300,0
WEBBER_S_WSP1,20190210,2400,0
WEBBER_S_WSP1,20190211,100,0
WEBBER_S_WSP1,20190211,200,0
WEBBER_S_WSP1,20190211,300,0
WEBBER_S_WSP1,20190211,400,0
WEBBER_S_WSP1,20190211,500,0
WEBBER_S_WSP1,20190211,600,0
WEBBER_S_WSP1,20190211,700,0
WEBBER_S_WSP1,20190211,800,0.018375
WEBBER_S_WSP1,20190211,900,0.6394
WEBBER_S_WSP1,20190211,1000,2.15765
WEBBER_S_WSP1,20190211,1100,4.888925
WEBBER_S_WSP1,20190211,1200,8.6508
WEBBER_S_WSP1,20190211,1300,3.686075
WEBBER_S_WSP1,20190211,1400,5.4333
WEBBER_S_WSP1,20190211,1500,0.95905
WEBBER_S_WSP1,20190211,1600,0.7314
WEBBER_S_WSP1,20190211,1700,1.206825
WEBBER_S_WSP1,20190211,1800,0.0778
WEBBER_S_WSP1,20190211,1900,0
WEBBER_S_WSP1,20190211,2000,0
WEBBER_S_WSP1,20190211,2100,0
WEBBER_S_WSP1,20190211,2200,0
WEBBER_S_WSP1,20190211,2300,0
WEBBER_S_WSP1,20190211,2400,0
WEBBER_S_WSP1,20190212,100,0
WEBBER_S_WSP1,20190212,200,0
WEBBER_S_WSP1,20190212,300,0
WEBBER_S_WSP1,20190212,400,0
WEBBER_S_WSP1,20190212,500,0
WEBBER_S_WSP1,20190212,600,0
WEBBER_S_WSP1,20190212,700,0
WEBBER_S_WSP1,20190212,800,0.892875
WEBBER_S_WSP1,20190212,900,9.771975
WEBBER_S_WSP1,20190212,1000,19.209725
WEBBER_S_WSP1,20190212,1100,26.692425
WEBBER_S_WSP1,20190212,1200,25.99765
WEBBER_S_WSP1,20190212,1300,25.007725
WEBBER_S_WSP1,20190212,1400,25.185875
WEBBER_S_WSP1,20190212,1500,25.7492
WEBBER_S_WSP1,20190212,1600,25.97025
WEBBER_S_WSP1,20190212,1700,23.0887
WEBBER_S_WSP1,20190212,1800,8.375725
WEBBER_S_WSP1,20190212,1900,0.078225
WEBBER_S_WSP1,20190212,2000,0
WEBBER_S_WSP1,20190212,2100,0
WEBBER_S_WSP1,20190212,2200,0
WEBBER_S_WSP1,20190212,2300,0
WEBBER_S_WSP1,20190212,2400,0
WEBBER_S_WSP1,20190213,100,0
WEBBER_S_WSP1,20190213,200,0
WEBBER_S_WSP1,20190213,300,0
WEBBER_S_WSP1,20190213,400,0
WEBBER_S_WSP1,20190213,500,0
WEBBER_S_WSP1,20190213,600,0
WEBBER_S_WSP1,20190213,700,0
WEBBER_S_WSP1,20190213,800,1.957175
WEBBER_S_WSP1,20190213,900,18.828225
WEBBER_S_WSP1,20190213,1000,26.034375
WEBBER_S_WSP1,20190213,1100,25.257575
WEBBER_S_WSP1,20190213,1200,24.6596
WEBBER_S_WSP1,20190213,1300,22.8579
WEBBER_S_WSP1,20190213,1400,19.632975
WEBBER_S_WSP1,20190213,1500,19.686525
WEBBER_S_WSP1,20190213,1600,18.519975
WEBBER_S_WSP1,20190213,1700,6.01985
WEBBER_S_WSP1,20190213,1800,1.639625
WEBBER_S_WSP1,20190213,1900,0.026
WEBBER_S_WSP1,20190213,2000,0
WEBBER_S_WSP1,20190213,2100,0
WEBBER_S_WSP1,20190213,2200,0
WEBBER_S_WSP1,20190213,2300,0
WEBBER_S_WSP1,20190213,2400,0
WEBBER_S_WSP1,20190214,100,0
WEBBER_S_WSP1,20190214,200,0
WEBBER_S_WSP1,20190214,300,0
WEBBER_S_WSP1,20190214,400,0
WEBBER_S_WSP1,20190214,500,0
WEBBER_S_WSP1,20190214,600,0
WEBBER_S_WSP1,20190214,700,0
WEBBER_S_WSP1,20190214,800,1.252425
WEBBER_S_WSP1,20190214,900,6.687125
WEBBER_S_WSP1,20190214,1000,15.712925
WEBBER_S_WSP1,20190214,1100,18.0707
WEBBER_S_WSP1,20190214,1200,20.682975
WEBBER_S_WSP1,20190214,1300,20.797725
WEBBER_S_WSP1,20190214,1400,21.05435
WEBBER_S_WSP1,20190214,1500,19.066825
WEBBER_S_WSP1,20190214,1600,13.059725
WEBBER_S_WSP1,20190214,1700,10.718775
WEBBER_S_WSP1,20190214,1800,4.147475
WEBBER_S_WSP1,20190214,1900,0.042625
WEBBER_S_WSP1,20190214,2000,0
WEBBER_S_WSP1,20190214,2100,0
WEBBER_S_WSP1,20190214,2200,0
WEBBER_S_WSP1,20190214,2300,0
WEBBER_S_WSP1,20190214,2400,0
WEBBER_S_WSP1,20190215,100,0
WEBBER_S_WSP1,20190215,200,0
WEBBER_S_WSP1,20190215,300,0
WEBBER_S_WSP1,20190215,400,0
WEBBER_S_WSP1,20190215,500,0
WEBBER_S_WSP1,20190215,600,0
WEBBER_S_WSP1,20190215,700,0
WEBBER_S_WSP1,20190215,800,1.239275
WEBBER_S_WSP1,20190215,900,13.1642
WEBBER_S_WSP1,20190215,1000,20.426575
WEBBER_S_WSP1,20190215,1100,19.704
WEBBER_S_WSP1,20190215,1200,17.9278
WEBBER_S_WSP1,20190215,1300,20.1377
WEBBER_S_WSP1,20190215,1400,19.140475
WEBBER_S_WSP1,20190215,1500,16.128125
WEBBER_S_WSP1,20190215,1600,17.565825
WEBBER_S_WSP1,20190215,1700,11.97375
WEBBER_S_WSP1,20190215,1800,5.617425
WEBBER_S_WSP1,20190215,1900,0.014875
WEBBER_S_WSP1,20190215,2000,0
WEBBER_S_WSP1,20190215,2100,0
WEBBER_S_WSP1,20190215,2200,0
WEBBER_S_WSP1,20190215,2300,0
WEBBER_S_WSP1,20190215,2400,0
WEBBER_S_WSP1,20190216,100,0
WEBBER_S_WSP1,20190216,200,0
WEBBER_S_WSP1,20190216,300,0
WEBBER_S_WSP1,20190216,400,0
WEBBER_S_WSP1,20190216,500,0
WEBBER_S_WSP1,20190216,600,0
WEBBER_S_WSP1,20190216,700,0
WEBBER_S_WSP1,20190216,800,0.415725
WEBBER_S_WSP1,20190216,900,1.858775
WEBBER_S_WSP1,20190216,1000,4.373275
WEBBER_S_WSP1,20190216,1100,4.9777
WEBBER_S_WSP1,20190216,1200,9.1748
WEBBER_S_WSP1,20190216,1300,14.5413
WEBBER_S_WSP1,20190216,1400,13.960675
WEBBER_S_WSP1,20190216,1500,12.6367
WEBBER_S_WSP1,20190216,1600,7.30275
WEBBER_S_WSP1,20190216,1700,2.99085
WEBBER_S_WSP1,20190216,1800,1.821825
WEBBER_S_WSP1,20190216,1900,0.04655
WEBBER_S_WSP1,20190216,2000,0
WEBBER_S_WSP1,20190216,2100,0
WEBBER_S_WSP1,20190216,2200,0
WEBBER_S_WSP1,20190216,2300,0
WEBBER_S_WSP1,20190216,2400,0
WEBBER_S_WSP1,20190217,100,0
WEBBER_S_WSP1,20190217,200,0
WEBBER_S_WSP1,20190217,300,0
WEBBER_S_WSP1,20190217,400,0
WEBBER_S_WSP1,20190217,500,0
WEBBER_S_WSP1,20190217,600,0
WEBBER_S_WSP1,20190217,700,0
WEBBER_S_WSP1,20190217,800,0.921525
WEBBER_S_WSP1,20190217,900,4.577025
WEBBER_S_WSP1,20190217,1000,12.1216
WEBBER_S_WSP1,20190217,1100,25.141975
WEBBER_S_WSP1,20190217,1200,20.1375
WEBBER_S_WSP1,20190217,1300,22.77645
WEBBER_S_WSP1,20190217,1400,24.2265
WEBBER_S_WSP1,20190217,1500,25.67605
WEBBER_S_WSP1,20190217,1600,26.08995
WEBBER_S_WSP1,20190217,1700,20.74635
WEBBER_S_WSP1,20190217,1800,7.50045
WEBBER_S_WSP1,20190217,1900,0.102925
WEBBER_S_WSP1,20190217,2000,0
WEBBER_S_WSP1,20190217,2100,0
WEBBER_S_WSP1,20190217,2200,0
WEBBER_S_WSP1,20190217,2300,0
WEBBER_S_WSP1,20190217,2400,0
WEBBER_S_WSP1,20190218,100,0
WEBBER_S_WSP1,20190218,200,0
WEBBER_S_WSP1,20190218,300,0
WEBBER_S_WSP1,20190218,400,0
WEBBER_S_WSP1,20190218,500,0
WEBBER_S_WSP1,20190218,600,0
WEBBER_S_WSP1,20190218,700,0
WEBBER_S_WSP1,20190218,800,1.652325
WEBBER_S_WSP1,20190218,900,19.2507
WEBBER_S_WSP1,20190218,1000,25.45585
WEBBER_S_WSP1,20190218,1100,26.63565
WEBBER_S_WSP1,20190218,1200,23.3888
WEBBER_S_WSP1,20190218,1300,19.796275
WEBBER_S_WSP1,20190218,1400,24.472375
WEBBER_S_WSP1,20190218,1500,21.0908
WEBBER_S_WSP1,20190218,1600,15.655775
WEBBER_S_WSP1,20190218,1700,11.737425
WEBBER_S_WSP1,20190218,1800,2.2081
WEBBER_S_WSP1,20190218,1900,0.0569
WEBBER_S_WSP1,20190218,2000,0
WEBBER_S_WSP1,20190218,2100,0
WEBBER_S_WSP1,20190218,2200,0
WEBBER_S_WSP1,20190218,2300,0
WEBBER_S_WSP1,20190218,2400,0
WEBBER_S_WSP1,20190219,100,0
WEBBER_S_WSP1,20190219,200,0
WEBBER_S_WSP1,20190219,300,0
WEBBER_S_WSP1,20190219,400,0
WEBBER_S_WSP1,20190219,500,0
WEBBER_S_WSP1,20190219,600,0
WEBBER_S_WSP1,20190219,700,0
WEBBER_S_WSP1,20190219,800,0.1061
WEBBER_S_WSP1,20190219,900,0.5463
WEBBER_S_WSP1,20190219,1000,1.483775
WEBBER_S_WSP1,20190219,1100,2.21835
WEBBER_S_WSP1,20190219,1200,2.874825
WEBBER_S_WSP1,20190219,1300,4.2839
WEBBER_S_WSP1,20190219,1400,3.834875
WEBBER_S_WSP1,20190219,1500,3.108375
WEBBER_S_WSP1,20190219,1600,1.299175
WEBBER_S_WSP1,20190219,1700,0.734625
WEBBER_S_WSP1,20190219,1800,0.70305
WEBBER_S_WSP1,20190219,1900,0.0302
WEBBER_S_WSP1,20190219,2000,0
WEBBER_S_WSP1,20190219,2100,0
WEBBER_S_WSP1,20190219,2200,0
WEBBER_S_WSP1,20190219,2300,0
WEBBER_S_WSP1,20190219,2400,0
WEBBER_S_WSP1,20190220,100,0
WEBBER_S_WSP1,20190220,200,0
WEBBER_S_WSP1,20190220,300,0
WEBBER_S_WSP1,20190220,400,0
WEBBER_S_WSP1,20190220,500,0
WEBBER_S_WSP1,20190220,600,0
WEBBER_S_WSP1,20190220,700,0
WEBBER_S_WSP1,20190220,800,1.0395
WEBBER_S_WSP1,20190220,900,15.2365
WEBBER_S_WSP1,20190220,1000,24.884025
